filename,baunvo-1,baunvo-2,baunvo-3,baunvo-4,baunvo-4a,baunvo-5,baunvo-5a,baunvo-6,baunvo-6a,baunvo-7,baunvo-8,baunvo-9,baunvo-10,baunvo-11,baunvo-12,baunvo-13,baunvo-13a,baunvo-14,baunvo-15,baunvo-16,baunvo-17,baunvo-18,baunvo-19,baunvo-20,baunvo-21,baunvo-21a,13b
55666_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
55666_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,['13b baugb']
55666_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
56019_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
56019_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
56123_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
56123_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
57229_0.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,,
57229_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
59076_0.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],"['vollgeschosse', 'gfz']",,,
59076_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
6098_0.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,,
6098_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098_5.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,,
6098_6.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,['stellplätze'],
6098_7.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
6098_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
61976_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_0.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,,
6320_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_13.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_15.jpg,,,['3 baunvo'],,,,,,,,['gewerbegebiete'],,,,,,,,,,,,"['grundflächenzahl', 'grz']",,,['stellplätze'],
6320_16.jpg,,,,,,,,,,,,,,,,,,,,,,,,"['vollgeschosse', 'gfz']",,,
6320_17.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_18.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_4.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],"['vollgeschosse', 'geschossfläche', 'gfz']",,,
6320_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_6.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
6320_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
63983_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
64888_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
69272_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69272_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
69422_12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_7.jpg,,,,,,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']","['vollgeschosse', 'geschossfläche', 'gfz']",,,
69422_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69422_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69493_0.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],['gfz'],,,
69493_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
69493_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
71026_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
71026_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
71026_2.jpg,,,,,,,,,['6a baunvo'],,,,,,,,,['14 baunvo'],['15 baunvo'],,,,['grz'],['vollgeschosse'],,"['21a baunvo', 'stellplätze']",
71026_3.jpg,,,,,,,,,,,,,,,,,,,,,,,['grundflächenzahl'],['vollgeschosse'],,,
71026_4.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,['stellplätze'],
71026_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
71026_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434_1.jpg,,,,,,,,,,,,,['10 baunvo'],,,,,,,,,,['grz'],"['vollgeschosse', 'gfz']",,,
7434_2.jpg,,,,['allgemeine wohngebiete'],,,,['mischgebiete'],,,['gewerbegebiete'],,,,,,,,,,,,,,,,
7434_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434_4.jpg,,,,,,,,,,,,,,,,,,,,,['17 baunvo'],,['grz'],['gfz'],,,
7434_5.jpg,,,,,,,,['mischgebiete'],,,,,,,,,,,,,,,,,,,
7434_6.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,,,,
7434_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77132_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77132_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77132_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_1.jpg,,,,,,,,,,,,,,,,,,,,,,['höhe baulicher anlagen'],"['grundflächenzahl', 'grz']",['vollgeschosse'],,,
77840_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_13.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_15.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
77840_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_6.jpg,,,,,,['dorfgebiete'],,,,,,,,,,,,,,,,,,,,,
77840_7.jpg,,,,,,,,,,,,,,,,,,,,,,,['grundflächenzahl'],,,['stellplätze'],
77840_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
77840_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
79352_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
79352_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
79352_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_5.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
80178_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80178_8.jpg,,,,,,,,,,,,,,,,,,,,,,,"['19 baunvo', 'grundflächenzahl', 'grz']",,,,
80310_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_13.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_14.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,,,,
80310_15.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_16.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_17.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,['vollgeschosse'],,,
80310_18.jpg,,,,,,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']",,,['stellplätze'],
80310_19.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
80310_2.jpg,,,,,,,,,,,,,,,,,,,,,,,['grundflächenzahl'],['vollgeschosse'],,,
80310_20.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_21.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_22.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_24.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_25.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,,,['stellplätze'],
80310_26.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,,,['stellplätze'],
80310_27.jpg,,,,,,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']",,,['stellplätze'],
80310_28.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_29.jpg,,,,,,,,,,,['gewerbegebiete'],,,,,,,,,,,,,,,['stellplätze'],
80310_3.jpg,,,,,,,,,,,,,,,,,,,,,,,"['19 baunvo', 'grundflächenzahl', 'grz']",['vollgeschosse'],,,
80310_30.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_31.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_32.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_33.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_34.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_35.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_36.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_37.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_38.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_39.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_7.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,['stellplätze'],
80310_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
80310_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86573_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
86805_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784_0.jpg,,,,,,,,,,,,,,,,,,,,,['17 baunvo'],,"['grundflächenzahl', 'grz']","['vollgeschosse', 'gfz']",,,
8784_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8784_3.jpg,,,,,,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']","['vollgeschosse', 'gfz']",,,
8784_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88010_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88010_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
88010_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88010_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
88010_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
88010_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88094_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88094_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88094_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
88094_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88094_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
88096_12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
88096_13.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_14.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_15.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_16.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_17.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_18.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_5.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
88096_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88096_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88916_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88916_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88916_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
88916_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904_1.jpg,,,,,,,,,,,,,,,,,,,,,,,"['19 baunvo', 'grz']","['20 baunvo', 'geschoßflächenzahl', 'geschoßfläche', 'gfz']",,,
8915_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915_1.jpg,,['2 baunvo'],,,,['5 baunvo'],,['6 baunvo'],,,['8 baunvo'],,,,,,,,,,,,,,,,
8915_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915_2.jpg,,,,['4 baunvo'],,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']",,,,
8915_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
8915_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,['stellplätze'],
8915_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915_7.jpg,,,,,,['5 baunvo'],,,,,,,,,,,,,,,,,,,,,
8915_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
89728_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
89728_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
89728_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
89728_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270_1.jpg,,,,,,,,,,,,,,,,,,,,,,,"['grundflächenzahl', 'grz']",,,['stellplätze'],
90270_2.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
90270_3.jpg,,,,,,,,,,,,,,,,,,,,,,,['grz'],,,,
90270_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90270_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462_0.jpg,,,,,,,,,,,,,,,,,,['14 baunvo'],,,,,,,,,
90462_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_10.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
91911_9.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581_0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
9581_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,['vollgeschosse'],,,
